Word,Count,pos,freq
duran,durmak,Adj,3226
eşi,eş,Noun,3226
haftadır,haf,Verb,3222
istemiyoruz,istemek,Verb,3221
yaşadım,yaşamak,Verb,3219
gördüğümde,görmek,Noun,3217
tarzı,tarz,Noun,3216
ron,Ron,Noun,3216
buldular,bulmak,Verb,3214
puan,puan,Noun,3214
anlatayım,anlamak,Verb,3213
harvey,Harvey,Noun,3213
yönetim,Yönet,Noun,3212
kaçak,kaçak,Adv,3212
erkeklerin,erkek,Noun,3209
soruyu,soru,Noun,3208
birliği,birlik,Noun,3206
eşim,eş,Noun,3205
laura,Laura,Noun,3204
rick,Rick,Noun,3203
gitmeni,gitmek,Noun,3201
girebilir,Unk,Unk,3199
gemide,gemi,Noun,3199
no,No,Noun,3197
yaşamaya,yaşamak,Verb,3197
ailemi,aile,Noun,3196
halka,halka,Adj,3194
gitmeyi,gitmek,Noun,3194
arkadan,arkadan,Adv,3192
ölmeden,ölmek,Adv,3192
bildiği,bilmek,Adj,3190
isterse,istemek,Verb,3189
ayın,aymak,Verb,3188
sözünü,söz,Noun,3188
bırakır,Unk,Unk,3188
bildin,bilmek,Verb,3188
allahım,Allah,Noun,3187
söyleyebilirsin,Unk,Unk,3183
ölümüne,ölümüne,Adv,3183
dertte,dert,Noun,3183
kokain,kokain,Noun,3182
anlar,an,Noun,3182
sally,Sally,Noun,3182
doktorlar,doktor,Noun,3179
merhamet,merhamet,Noun,3178
giy,giymek,Verb,3176
dinliyorum,dinlemek,Verb,3174
attım,atmak,Verb,3174
ciddiye,ciddi,Noun,3174
teşhis,teşhis,Noun,3173
kardeşimi,kardeş,Noun,3171
is,is,Noun,3171
yaparak,Unk,Unk,3170
bahsettiğini,bahsetmek,Noun,3170
senle,se,Noun,3169
cevabı,cevap,Noun,3168
olurdum,olur,Verb,3168
leo,Leo,Noun,3168
başlayın,Unk,Unk,3167
memnunum,Memnun,Noun,3164
kek,kek,Noun,3164
rezil,rezil,Adj,3162
tarz,tarz,Noun,3161
güvenilir,güvenilir,Adj,3161
ısrar,ısrar,Noun,3159
parker,Parker,Noun,3159
aşkı,aşk,Noun,3158
ooh,Unk,Unk,3156
kalıyorum,Unk,Unk,3155
komuta,komut,Noun,3155
anlatacağım,anlamak,Verb,3155
şükran,şükran,Noun,3155
bilgiler,bilgi,Noun,3153
terörist,terörist,Noun,3152
öldürmüş,öldürmek,Adj,3151
yapmadan,yapmak,Adv,3150
vermedi,vermek,Verb,3150
sizlere,siz,Pron,3149
suçum,suç,Noun,3149
arabam,araba,Noun,3148
balığı,balık,Noun,3148
kalanını,Kalan,Noun,3146
etmeni,etmen,Noun,3146
uluslararası,uluslararası,Adj,3145
gidebiliriz,Unk,Unk,3144
malı,mal,Noun,3142
sorumluluk,sorumluluk,Noun,3141
house,House,Noun,3138
adli,adli,Adj,3137
peynir,peynir,Noun,3136
köle,köle,Noun,3135
naber,Naber,Noun,3134
bitmiş,bitmek,Adj,3132
marie,Marie,Noun,3132
korkutucu,korkutmak,Adj,3128
demeye,demek,Verb,3127
adamdı,ada,Verb,3125
başladık,başlamak,Verb,3123
liz,Liz,Noun,3123
dick,Dick,Noun,3122
uyarı,Uyar,Noun,3121
olana,o,Verb,3120
kötüye,kötü,Noun,3118
tarif,tarif,Noun,3117
kızını,kız,Noun,3117
örümcek,örümcek,Noun,3116
güveniyorum,güvenmek,Verb,3116
istediğimiz,istemek,Adj,3115
başlamadan,başlamak,Adv,3113
uydu,uydu,Adj,3113
benziyorsun,benzemek,Verb,3112
benzemiyor,benzemek,Verb,3111
connor,Connor,Noun,3111
cihazı,cihaz,Noun,3111
önemlisi,önem,Noun,3110
şapka,şapka,Noun,3109
kanlı,kan,Adj,3109
korktum,korkmak,Verb,3108
yapamayız,Unk,Unk,3108
bölgede,bölge,Noun,3107
kolunu,kol,Noun,3107
etmekten,etmek,Noun,3105
açtı,açmak,Verb,3102
direk,direk,Noun,3102
önde,ön,Noun,3101
İtiraf,itiraf,Noun,3100
doldu,dolmak,Verb,3100
ateşe,ateş,Noun,3099
öğretmen,öğretmen,Noun,3099
uzaktan,uzaktan,Adv,3097
artı,artı,Adj,3097
bağla,bağlamak,Verb,3097
jesse,Jess,Noun,3091
bakmaya,bakmak,Verb,3091
görecek,Unk,Unk,3089
cehennemde,cehennem,Noun,3085
çıkmaz,çıkmaz,Adj,3084
istememiştim,istemek,Verb,3083
almadan,almak,Adv,3082
söylediğimi,söylemek,Noun,3080
deniyor,denemek,Verb,3079
frankie,Frankie,Noun,3079
karıştı,karışmak,Verb,3078
söyleyeceksin,Unk,Unk,3073
hı,Hı,Noun,3073
yapıldı,Unk,Unk,3070
marshall,Marshall,Noun,3070
günüm,gün,Noun,3070
birilerinin,biri,Pron,3069
etkili,etki,Adj,3069
söylersin,Söyler,Verb,3068
oradaydı,ora,Verb,3067
satış,satış,Noun,3067
angel,Angel,Noun,3067
bitecek,bitmek,Adj,3066
karı,karımak,Verb,3065
bulalım,bula,Noun,3065
dışarıya,dışarı,Noun,3065
yakaladık,yakalamak,Verb,3064
edilen,Edi,Verb,3062
düzelecek,düzelmek,Adj,3062
affet,affetmek,Verb,3062
etmişti,etmek,Verb,3061
klasik,klâsik,Noun,3060
yedim,yemek,Verb,3060
doktoru,doktor,Noun,3057
kader,kader,Noun,3056
vermeyi,vermek,Noun,3053
zekice,zeki,Adv,3053
dişi,dişi,Adj,3053
yanıt,yanıt,Noun,3052
panik,panik,Noun,3051
başımdan,baş,Noun,3049
taşı,taşımak,Verb,3048
telefona,telefon,Noun,3046
kurallar,kural,Noun,3045
mars,Mars,Noun,3045
bırakayım,Bırak,Verb,3044
özlüyorum,özlemek,Verb,3044
sivil,sivil,Adj,3044
ihtimali,ihtimalî,Adj,3041
ederler,ederlemek,Verb,3040
kamyon,kamyon,Adj,3040
istersiniz,istemek,Verb,3040
plastik,plastik,Adj,3040
yaptığına,yapmak,Noun,3038
alabilirim,Unk,Unk,3038
çocukla,Çocuk,Noun,3038
istemezdim,istemek,Verb,3037
arabasını,araba,Noun,3037
geçiriyor,Unk,Unk,3035
dostlarım,dost,Noun,3033
sordun,sormak,Verb,3032
yapsın,yapmak,Verb,3031
hatan,hata,Noun,3028
öğren,öğrenmek,Verb,3027
anlamda,anlam,Noun,3026
seve,sevmek,Verb,3025
görünüyorum,görünmek,Verb,3024
duyabiliyor,Unk,Unk,3024
ho,Ho,Noun,3024
elime,el,Noun,3022
kokusunu,koku,Noun,3022
tuzağa,tuzak,Noun,3022
washington,Washington,Noun,3022
ambulans,ambulans,Noun,3021
amaç,amaç,Noun,3021
uyar,uymak,Verb,3021
bond,Bond,Noun,3020
söylemiyorum,söylemek,Verb,3019
benimkini,benimki,Noun,3017
önem,önem,Noun,3017
oluşan,oluşmak,Adj,3016
versene,vermek,Verb,3015
gerekti,gerekmek,Verb,3014
dediler,demek,Verb,3013
numarasını,numara,Noun,3013
uzaylı,uzay,Adj,3013
değeri,değer,Noun,3012
kaybetmiş,kaybetmek,Adj,3012
uslu,uslu,Adv,3012
adamdan,ada,Noun,3009
yaramıyor,yarmak,Verb,3008
pisliği,pislik,Noun,3008
bıçağı,bıçak,Noun,3007
vurdun,vurmak,Verb,3005
york'a,York,Noun,3005
rengi,renk,Noun,3003
yazılı,yazılı,Adj,3001
gösteren,Unk,Unk,3001
vurdum,vurmak,Verb,3001
lewis,Lewis,Noun,3001
insanlardan,insan,Noun,3000
bilgiyi,bilgi,Noun,3000
kimliğini,kimlik,Noun,2999
değişir,değişmek,Verb,2998
yatıyor,yatmak,Verb,2998
giderse,gidermek,Verb,2998
yılında,yıl,Noun,2995
ölüyorum,Unk,Unk,2994
ton,ton,Noun,2993
gazete,gazete,Noun,2992
anında,anında,Adv,2991
gitmiyorsun,gitmek,Verb,2990
davranıyor,davranmak,Verb,2988
sanıyorsunuz,sanmak,Verb,2988
porno,porno,Adj,2986
nasil,Unk,Unk,2984
görüş,görüşmek,Verb,2980
vereceğiz,verecek,Verb,2980
ihtiyar,ihtiyar,Adj,2979
cia,Unk,Unk,2977
konuşan,Unk,Unk,2975
ağzından,ağız,Noun,2974
deneyelim,Unk,Unk,2973
umuyordum,ummak,Verb,2973
düzenli,düzenli,Adj,2972
kumar,kumar,Noun,2971
Carlos,Carlos,Noun,2971
ot,ot,Adj,2970
lou,Lou,Noun,2970
görürsün,Görür,Verb,2967
seç,seçmek,Verb,2966
yerime,yer,Noun,2966
Gary,Gary,Noun,2966
birbirlerine,birbiri,Pron,2965
olayım,olay,Noun,2965
gitmesi,gitmek,Noun,2964
söylemen,söylemek,Noun,2964
anlam,anlam,Noun,2963
sınır,sınır,Noun,2963
eğlenceler,eğlence,Noun,2961
durumun,durum,Noun,2960
tutan,Unk,Unk,2959
soruşturma,soruşturmak,Verb,2958
pencereden,pencere,Noun,2957
müdürü,müdür,Noun,2956
örneğin,örneğin,Conj,2956
virüs,virüs,Noun,2955
üvey,üvey,Adj,2955
ruhunu,ruh,Noun,2954
geldiğimde,gelmek,Noun,2954
gibiler,gibi,Verb,2953
birisiyle,biri,Pron,2953
gerçekleri,gerçek,Noun,2952
delil,delil,Noun,2951
yapabileceğini,Unk,Unk,2950
hatırla,hatırlamak,Verb,2950
ayrılmak,ayrılmak,Noun,2949
davran,davranmak,Verb,2949
lider,lider,Adj,2949
modern,modern,Adj,2949
görmem,görmek,Verb,2947
kimler,kim,Pron,2947
ikisini,iki,Noun,2946
görmezden,görmez,Noun,2944
kafalı,kafa,Adj,2944
yolla,yollamak,Verb,2943
kasabada,kasaba,Noun,2943
nedeniyle,nedeniyle,Adv,2942
yaşıyoruz,yaşamak,Verb,2942
çeker,çeker,Noun,2941
kent,kent,Noun,2941
babanla,baba,Noun,2940
odayı,oda,Noun,2937
üstün,üstün,Adj,2937
geçmişi,geçmiş,Noun,2936
duymadın,duymak,Verb,2936
kayıtları,kayıt,Noun,2934
izledim,izlemek,Verb,2934
jüri,jüri,Noun,2933
kaçmaya,kaçmak,Verb,2933
izliyor,izlemek,Verb,2931
yanılıyorsun,yanılmak,Verb,2928
İşini,iş,Noun,2928
kum,kum,Noun,2928
çaresine,çare,Noun,2928
kadarını,Kadar,Noun,2927
otomatik,otomatik,Adj,2925
üstüme,üst,Noun,2925
İnsanlara,insan,Noun,2925
yılı,yıl,Noun,2924
noktaya,nokta,Noun,2923
feda,feda,Noun,2922
earl,Earl,Noun,2921
pazarlık,pazarlık,Noun,2920
meydana,meydan,Noun,2919
boku,bok,Noun,2919
zordur,zor,Verb,2918
Greg,Greg,Noun,2917
güzellik,güzel,Noun,2916
yapamıyorum,Unk,Unk,2914
şampiyon,şampiyon,Noun,2914
yalvarıyorum,yalvarmak,Verb,2913
yapabileceğimiz,Unk,Unk,2913
noktada,nokta,Noun,2912
yarayacak,yaramak,Adj,2911
öldürün,ölmek,Verb,2909
mahkemede,mahkeme,Noun,2909
ödülü,ödül,Noun,2908
olumsuz,olumsuz,Adj,2906
içmeye,içmek,Verb,2905
uyanık,uyanık,Adj,2904
çalıştığı,çalışmak,Adj,2904
yanındaki,yan,Adj,2903
ziyarete,ziyaret,Noun,2902
yi,Yi,Noun,2902
herşeyin,herşey,Noun,2901
açıp,Unk,Unk,2901
Maggie,Maggie,Noun,2899
şarkıyı,şarkı,Noun,2897
gelmesi,gelmek,Noun,2896
Bart,Bart,Noun,2895
gelsene,gelmek,Verb,2893
öte,öte,Postp,2893
söylemeyeceğim,söylemek,Verb,2892
dinliyor,dinlemek,Verb,2891
vaktin,vakit,Noun,2889
ahmak,ahmak,Adj,2889
öldürüyor,ölmek,Verb,2888
oyunun,oy,Noun,2888
hop,hop,Interj,2887
olmayacağım,olmak,Verb,2886
elli,elli,Num,2886
Molly,Molly,Noun,2886
izleyin,Unk,Unk,2885
zekalı,zekâ,Adj,2885
zamanla,zamanlamak,Verb,2884
öldürmedim,öldürmek,Verb,2884
yaparlar,Unk,Unk,2881
kurtar,kurtarmak,Verb,2879
düşüyor,düşmek,Verb,2879
öylesin,öyle,Verb,2878
üniversiteye,üniversite,Noun,2877
kalmaya,kalmak,Verb,2877
servisi,servi,Noun,2876
oğlumun,oğul,Noun,2874
cennet,cennet,Adj,2874
öncesi,önce,Noun,2874
gereksiz,gerek,Adj,2872
kaçırdım,kaçırmak,Verb,2871
karanlıkta,karanlık,Noun,2870
ortalıkta,ortalıkta,Adv,2870
dile,dilmek,Verb,2868
kocan,koca,Noun,2865
Buffy,Buffy,Noun,2864
haberdar,haberdar,Adj,2862
borç,borç,Noun,2861
keser,kesmek,Verb,2860
sesle,seslemek,Verb,2858
darbe,darbe,Noun,2857
ailesinin,aile,Noun,2857
altındaki,alt,Adj,2856
mevcut,mevcut,Adj,2856
uyum,uyum,Noun,2856
Johnson,Johnson,Noun,2853
masaya,masa,Noun,2853
hikâye,hikâye,Noun,2853
tuttu,tutmak,Verb,2852
alırız,Unk,Unk,2851
kurmak,kurmak,Noun,2850
otelde,otel,Noun,2850
hukuk,hukuk,Noun,2850
çıkarsa,çıkarmak,Verb,2849
sabahın,Sabah,Noun,2844
Linda,Linda,Noun,2844
uzaklaş,uzaklaşmak,Verb,2843
karısını,karı,Noun,2843
dosya,dosya,Noun,2842
tutmaya,tutmak,Verb,2842
soygun,soygun,Noun,2842
hain,hain,Adj,2841
konsantre,konsantre,Adj,2840
anladığım,anlamak,Adj,2839
bekliyorlar,beklemek,Verb,2837
ekselansları,ekselâns,Noun,2836
söylemesi,söylemek,Noun,2834
önden,ön,Noun,2833
geçelim,Unk,Unk,2833
tarafına,taraf,Noun,2832
anlattım,anlatmak,Verb,2832
telafi,telâfi,Noun,2831
getiriyor,Unk,Unk,2830
edilemez,Unk,Unk,2828
bulmam,bulmak,Verb,2827
milyar,milyar,Num,2826
söylerdi,Söyler,Verb,2826
almıştım,almak,Verb,2826
bulamıyorum,bulamak,Verb,2826
adamımız,adam,Noun,2825
kardeşimin,kardeş,Noun,2825
Angela,Angela,Noun,2825
öp,öpmek,Verb,2824
gelmeyecek,gelmek,Verb,2824
dinleme,dinlemek,Verb,2823
sınıfta,sınıf,Noun,2823
duvar,duvar,Noun,2823
giderek,giderek,Adv,2823
avcı,avcı,Adj,2823
duruyorsun,durmak,Verb,2822
sesleri,ses,Noun,2822
bulabilirim,Unk,Unk,2821
değiştirdi,değişmek,Verb,2820
etmeyeceğim,etmek,Verb,2819
savaşçı,savaşçı,Adj,2819
isteyeceğim,istemek,Verb,2818
yatın,yatmak,Verb,2818
Carol,Carol,Noun,2818
kış,kış,Adv,2817
lise,lise,Noun,2817
gideceğini,Unk,Unk,2817
sağlıyor,sağlamak,Verb,2816
meşgulüm,meşgul,Noun,2815
görevim,görev,Noun,2813
bahsediyor,bahsetmek,Verb,2813
boşuna,boşuna,Adj,2811
çocuğunu,çocuk,Noun,2811
içelim,İçel,Noun,2810
pas,pas,Interj,2810
miktarda,miktar,Noun,2809
garson,garson,Noun,2807
sabırsızlanıyorum,sabırsızlanmak,Verb,2807
okumak,okumak,Noun,2805
boy,boy,Noun,2800
geçit,geçit,Noun,2800
york'ta,York,Noun,2799
yapardı,Unk,Unk,2799
sıraya,sıra,Noun,2798
yetenek,yetenek,Noun,2798
çalmak,çalmak,Noun,2796
ok,ok,Noun,2795
çıkmadı,çıkmak,Verb,2792
dolusu,dolusu,Adj,2792
etmedin,etmek,Verb,2791
İşim,iş,Noun,2790
yandan,yan,Noun,2790
konuya,konu,Noun,2789
olurlar,olurlamak,Verb,2787
zehir,zehir,Noun,2787
alındı,alınmak,Verb,2786
türden,tür,Noun,2786
merkezine,merkez,Noun,2786
genetik,genetik,Adj,2785
josh,Josh,Noun,2780
bağlantısı,bağlantı,Noun,2780
yoruldum,yormak,Verb,2778
işime,iş,Noun,2778
haberlerim,haber,Noun,2778
planım,plan,Noun,2777
ihtimal,ihtimal,Adv,2775
yapmaktan,yapmak,Noun,2775
yemiş,yemek,Verb,2774
bekledim,beklemek,Verb,2773
üstünü,üst,Noun,2773
hapis,hapis,Adj,2773
halkın,halk,Noun,2772
kimmiş,kim,Verb,2772
yaşındasın,yaş,Verb,2770
elle,ellemek,Verb,2770
söyleyip,Unk,Unk,2768
olacağına,Unk,Unk,2768
yük,yük,Noun,2767
koydu,koymak,Verb,2766
gittiği,gitmek,Adj,2766
vermeden,vermek,Adv,2763
fıstık,fıstık,Adj,2763
ordusu,Ordu,Noun,2761
yapıyordun,Unk,Unk,2761
vermişti,vermek,Verb,2760
kalem,kale,Noun,2759
adres,adres,Noun,2759
ötesinde,öte,Noun,2758
dilemek,dilemek,Noun,2757
Todd,Todd,Noun,2757
yöne,yön,Noun,2757
üzülme,üzülmek,Verb,2755
vali,vali,Noun,2755
gidiyorlar,Unk,Unk,2754
verirseniz,Unk,Unk,2753
helikopter,helikopter,Noun,2753
kovboy,kovboy,Noun,2748
Leonard,Leonard,Noun,2747
gay,Gay,Noun,2746
olayları,olay,Noun,2746
çete,çete,Noun,2745
çekim,Çek,Noun,2744
oksijen,oksijen,Noun,2744
sakla,saklamak,Verb,2743
veri,veri,Noun,2743
yapacaksınız,Unk,Unk,2742
aranızda,ara,Noun,2741
niyetim,niyet,Noun,2740
icabına,icap,Noun,2740
başardım,başarmak,Verb,2740
İndir,indirmek,Verb,2739
bitirmek,bitirmek,Noun,2738
buradaydı,bura,Verb,2738
aldığın,almak,Adj,2738
jamie,Jamie,Noun,2738
sürmez,sürmek,Verb,2737
buluşma,buluşmak,Verb,2737
yerleri,yer,Noun,2736
listesi,liste,Noun,2736
ned,Ned,Noun,2736
küçükken,küçük,Adv,2735
bitince,bit,Noun,2735
şirketin,şirket,Noun,2733
bakacak,Unk,Unk,2733
belkide,Belki,Noun,2733
zamanını,zaman,Noun,2732
düşünüyorlar,Unk,Unk,2732
cooper,Cooper,Noun,2732
kurabiye,kurabiye,Noun,2730
beynini,beyin,Noun,2730
okulun,okul,Noun,2727
işlerin,iş,Noun,2727
tracy,Tracy,Noun,2727
yapılması,Unk,Unk,2726
teklifi,teklif,Noun,2725
yarbay,yarbay,Noun,2722
justin,Justin,Noun,2722
matthew,Matthew,Noun,2721
hırsızlık,hırsız,Noun,2721
sınırı,sınır,Noun,2720
duymuş,duymak,Adj,2720
bitiyor,Unk,Unk,2719
yazan,yazmak,Adj,2718
yavrum,yavru,Noun,2718
görünmez,görünmez,Adj,2718
bulunduğu,bulunmak,Adj,2717
sapık,sapık,Adj,2716
köpekler,köpeklemek,Verb,2715
nerdeyse,Ner,Verb,2715
sorma,sormak,Verb,2715
kıçımı,kıç,Noun,2713
politik,politik,Adj,2713
cinayeti,cinayet,Noun,2712
sinirli,sinirli,Adj,2712
ulaşmak,ulaşmak,Noun,2711
İsmi,isim,Noun,2709
londra,Londra,Noun,2708
oğlunun,oğul,Noun,2708
alana,ala,Noun,2707
miller,mil,Noun,2706
derdim,dermek,Verb,2706
midir,mi,Ques,2706
sersem,sersem,Adj,2706
düşünmüyor,düşünmek,Verb,2705
korkmuyorum,korkmak,Verb,2705
silahın,silâh,Noun,2704
bulmamız,bulmak,Noun,2704
adlı,ad,Adj,2702
ederse,eder,Verb,2701
hatası,hata,Noun,2701
dönüyorum,Unk,Unk,2700
sürüyor,sürümek,Verb,2699
betty,Betty,Noun,2698
yıllarca,yıllarca,Adv,2697
İmkansız,imkân,Adj,2695
ikiye,iki,Noun,2695
bilerek,bilerek,Adv,2694
meşhur,meşhur,Adj,2694
dostlar,dost,Noun,2693
gezegen,gezegen,Noun,2693
mecbur,mecbur,Adj,2692
etmiyorsun,etmek,Verb,2691
mmm,Unk,Unk,2691
merkezinde,merkez,Noun,2691
televizyonda,televizyon,Noun,2691
teker,teker,Adj,2689
hepinize,hep,Pron,2688
wow,Wow,Noun,2687
hanımlar,hanım,Noun,2686
koşun,koşmak,Verb,2686
işbirliği,işbirliği,Noun,2683
sıkıldım,sıkılmak,Verb,2683
göreve,görev,Noun,2683
üstünden,üst,Noun,2683
hatırlamıyor,hatırlamak,Verb,2682
başlamış,başlamak,Adj,2681
hepinizin,hep,Pron,2681
aksine,aksine,Adv,2680
gürültü,gürültü,Noun,2678
aa,aa,Interj,2677
gidemezsin,Unk,Unk,2676
petrol,petrol,Noun,2676
oynamaya,oynamak,Verb,2675
döndüğünü,dönmek,Noun,2675
aktif,aktif,Adj,2671
halkı,halk,Noun,2670
arkasından,arka,Noun,2670
uçakta,uçak,Noun,2670
brown,Brown,Noun,2669
veriyoruz,Unk,Unk,2667
müdahale,müdahale,Noun,2666
koymak,koymak,Noun,2666
gelişme,gelişmek,Verb,2665
çıkart,çıkartmak,Verb,2663
davis,Davis,Noun,2663
neyden,ney,Noun,2663
çıkacağız,çıkacak,Verb,2663
yaşadığı,yaşamak,Adj,2662
nancy,Nancy,Noun,2662
veriyorlar,Unk,Unk,2661
bırakacağım,Unk,Unk,2660
kaçış,kaçışmak,Verb,2660
ülkede,Ülke,Noun,2660
almadım,almak,Verb,2660
hali,hâl,Noun,2659
açar,açar,Noun,2658
duyamıyorum,Unk,Unk,2658
ailemin,aile,Noun,2655
getirecek,Unk,Unk,2654
başkasının,başka,Noun,2653
kiliseye,kilise,Noun,2653
kullanma,kullanmak,Verb,2652
duman,Duma,Noun,2652
bahis,bahis,Noun,2651
istemiyorsan,istemek,Verb,2651
delirdin,delirmek,Verb,2651
hediyesi,hediye,Noun,2651
alamıyorum,Unk,Unk,2650
kulübü,kulüp,Noun,2648
me,Me,Noun,2648
edebilecek,Unk,Unk,2648
şeylerle,şey,Noun,2647
buysa,buymak,Verb,2647
istediler,istemek,Verb,2646
ari,ari,Adj,2646
ömür,ömür,Noun,2645
kötülük,kötülük,Noun,2644
şansını,şans,Noun,2644
reklam,reklâm,Noun,2643
biliyormusun,Unk,Unk,2642
teknoloji,teknoloji,Noun,2641
başkaları,başka,Noun,2640
dil,dilmek,Verb,2640
hakkım,Hak,Noun,2639
hepinizi,hep,Pron,2637
arkadaşımı,arkadaş,Noun,2636
gözlerin,göz,Noun,2635
etmenin,etmen,Noun,2634
jay,Jay,Noun,2634
çıkarmaya,çıkarmak,Verb,2631
yönünde,yön,Noun,2630
vermedim,vermek,Verb,2629
aklında,akıl,Noun,2629
etmemiz,etmek,Noun,2628
öfke,öfke,Noun,2627
ederdi,eder,Verb,2626
tahta,tahta,Adj,2625
soruyorsun,sorumak,Verb,2625
sevmiyor,sevmek,Verb,2625
sydney,Sydney,Noun,2625
İstediğim,istemek,Adj,2624
gördüğü,görmek,Adj,2622
saçlı,saç,Adj,2622
yakaladı,yakalamak,Verb,2621
boyun,boy,Noun,2621
gördüğümü,görmek,Noun,2621
sesler,seslemek,Verb,2620
yatırım,yatır,Noun,2620
tanırım,Tanır,Noun,2619
cadılar,cadı,Noun,2618
kol,kol,Noun,2617
oysa,oysa,Adv,2617
aykırı,aykırı,Adj,2616
geçirmiş,geçirmek,Adj,2615
roman,Roma,Noun,2613
kadınlara,kadın,Noun,2612
çeken,Unk,Unk,2612
kurusu,kuru,Noun,2612
yetmez,yetmek,Verb,2611
aaron,Aaron,Noun,2611
tanımıyorsun,tanımak,Verb,2608
vermiştim,vermek,Verb,2608
kullanmayı,kullanmak,Noun,2607
çıkacağım,çıkacak,Noun,2607
sayfa,sayfa,Noun,2607
ada,adamak,Verb,2606
babasını,baba,Noun,2606
amma,amma,Adv,2605
bildiğiniz,bilmek,Adj,2605
mickey,Mickey,Noun,2604
boya,boyamak,Verb,2603
birisine,biri,Pron,2603
bilimsel,bilimsel,Adj,2602
kaçmış,kaçmak,Adj,2600
sırrı,sır,Noun,2599
şov,şov,Noun,2598
verdiniz,vermek,Verb,2598
maruz,maruz,Adj,2598
şiir,şiir,Noun,2598
durmadan,durmadan,Adv,2598
cole,Cole,Noun,2598
bittiğini,bitmek,Noun,2597
dar,dar,Adj,2597
eger,Unk,Unk,2597
işinde,iş,Noun,2597
konuştu,konuşmak,Verb,2597
bekleyeceğim,Unk,Unk,2596
sok,sokmak,Verb,2596
kahverengi,kahverengi,Adj,2593
bulana,bulanmak,Verb,2593
etkisiz,etki,Adj,2592
gösterin,gösteri,Noun,2590
işiniz,iş,Noun,2590
siktiğimin,sikmek,Noun,2590
zorundaydım,zor,Verb,2588
neredeler,nere,Verb,2588
kapandı,kapanmak,Verb,2587
aklı,akıl,Noun,2586
zehirli,zehir,Adj,2586
emma,Emma,Noun,2586
burun,burmak,Verb,2585
toplantısı,toplantı,Noun,2584
hakkın,Hak,Noun,2583
mıdır,mı,Ques,2583
dediğine,demek,Noun,2583
olmana,olmak,Noun,2583
misafir,misafir,Noun,2582
keith,Keith,Noun,2582
av,av,Noun,2581
yem,yem,Noun,2581
olumlu,olumlu,Adj,2581
denize,de,Noun,2578
gençler,genç,Noun,2577
yolumdan,yol,Noun,2577
iyiyiz,iyi,Verb,2577
girmeye,girmek,Verb,2576
istemediğini,istemek,Noun,2576
çektim,çekmek,Verb,2576
seçeneğim,seçenek,Noun,2576
delikanlı,delikanlı,Adj,2575
hazırla,hazırlamak,Verb,2574
düşünür,düşünür,Noun,2573
eğil,eğilmek,Verb,2572
bahset,bahsetmek,Verb,2572
sağladı,sağlamak,Verb,2571
durumunu,durum,Noun,2571
bensiz,ben,Adj,2571
yeah,Yeah,Noun,2571
kalanı,kala,Noun,2570
temizlik,temiz,Noun,2569
haklısınız,Hak,Verb,2569
başardı,başarmak,Verb,2568
bitirelim,Unk,Unk,2566
sağlar,sağ,Noun,2566
başkalarının,başka,Noun,2566
çatlak,çatlak,Adj,2564
olabildiğince,Unk,Unk,2564
ilham,ilham,Noun,2564
çağırın,çağırmak,Verb,2563
allison,Allison,Noun,2563
sayısı,sayı,Noun,2562
elmas,elmas,Adj,2562
kabus,kâbus,Noun,2561
gücün,gücün,Adv,2561
raymond,Raymond,Noun,2561
anlamını,anlam,Noun,2560
veronica,Veronica,Noun,2560
nehir,nehir,Noun,2558
logan,Logan,Noun,2557
düşünsene,düşünmek,Verb,2556
amerika'da,Amerika,Noun,2556
götürür,Unk,Unk,2555
eti,et,Noun,2554
ağrıyor,ağrımak,Verb,2553
büyücü,büyücü,Noun,2551
söylediklerini,söylemek,Noun,2549
okudun,okumak,Verb,2548
çekiyorum,Unk,Unk,2548
yarına,yar,Noun,2548
içimde,iç,Noun,2548
ikimizin,iki,Noun,2548
dakikaya,dakika,Noun,2548
çıktığını,çıkmak,Noun,2548
İleri,ileri,Adj,2547
dennis,Dennis,Noun,2547
değii,Unk,Unk,2545
şahsen,şahsen,Adv,2543
söylememi,söylemek,Noun,2543
dana,dana,Noun,2543
inkar,inkâr,Noun,2542
gitsem,gitmek,Verb,2542
sinyali,sinyal,Noun,2541
ilişkisi,ilişki,Noun,2540
terfi,terfi,Noun,2540
espri,espri,Noun,2539
özleyeceğim,özlemek,Verb,2538
yemekten,yemek,Noun,2537
altını,alt,Noun,2536
fikrimi,fikir,Noun,2536
sonny,Sonny,Noun,2536
fotoğrafı,fotoğraf,Noun,2535
jacob,Jacob,Noun,2535
hoşlanmıyorum,hoşlanmak,Verb,2534
şifre,şifre,Noun,2533
katilin,katil,Noun,2533
arıyorlar,aramak,Verb,2533
popüler,popüler,Adj,2532
otele,otel,Noun,2532
işareti,işaret,Noun,2530
söylüyorsunuz,söylemek,Verb,2530
willie,Willie,Noun,2530
yasadışı,yasadışı,Adj,2530
edersiniz,eder,Verb,2529
avukatı,avukat,Noun,2529
düzine,düzine,Noun,2529
adet,âdet,Noun,2528
kasabaya,kasaba,Noun,2528
bunlarla,bu,Pron,2525
görebiliyor,Unk,Unk,2525
idam,idam,Noun,2525
aah,aah,Interj,2524
birbirlerini,birbiri,Pron,2522
aradın,aramak,Verb,2522
kalırsa,Unk,Unk,2521
elindeki,el,Adj,2520
anlatacak,anlamak,Adj,2520
